species_id,formula,name,casno,charge,point_group,multiplicity,s_squared,closed_shell,n_electrons,n_atoms,geometry_source,geometry_method,xyz,cheapest_energy_method,cheapest_energy_basis,cheapest_energy,best_energy_method,best_energy_basis,best_energy
C5H8O_1487156,C5H8O,"Furan, 2,3-dihydro-5-methyl-",1487156,0,C1,1,0.0,1,46,14,calculated,MP3=FULL/6-31+G**,"C -1.360600 -0.820500 0.064600
H -1.879100 -1.371500 -0.716000
H -1.690900 -1.193000 1.034300
O 0.048800 -1.091600 -0.063100
C -1.536900 0.713300 -0.050100
H -2.159400 1.102700 0.754500
H -2.005500 1.001200 -0.992500
C -0.100600 1.177400 0.034500
H 0.218700 2.204400 0.068200
C 2.193500 0.000300 0.006600
H 2.534300 -0.511700 -0.892000
H 2.646000 0.986800 0.047100
H 2.523900 -0.580400 0.866300
C 0.708200 0.111900 0.000200",HF,STO-3G,-265.526356,MP3=FULL,6-31+G**,-269.798903
C5H8O_765435,C5H8O,Methyl cyclopropyl ketone,765435,0,Cs,1,0.0,1,46,14,calculated,CCSD(T)=FULL/cc-pVDZ,"O -1.487000 -0.547700 0.000000
C -0.280800 -0.761500 0.000000
C 0.297500 -2.168600 0.000000
C 0.711800 0.369000 0.000000
C 0.297500 1.636200 0.752000
C 0.297500 1.636200 -0.752000
H -0.516200 -2.910600 0.000000
H 0.937700 -2.309800 -0.891000
H 0.937700 -2.309800 0.891000
H 1.774200 0.100300 0.000000
H -0.675600 1.585800 1.252500
H 1.086700 2.186100 1.275800
H -0.675600 1.585800 -1.252500
H 1.086700 2.186100 -1.275800",HF,STO-3G,-265.481126,CCSD(T)=FULL,cc-pVTZ,-270.117039
C5H8_1120565,C5H8,"Cyclobutane, methylene-",1120565,0,Cs,1,0.0,1,38,13,calculated,CCD/cc-pVDZ,"C 0.203900 -0.424700 1.096300
C 0.203900 -0.424700 -1.096300
C 0.000000 0.624600 0.000000
C -0.030100 -1.515200 0.000000
C -0.379800 1.909400 0.000000
H -0.482500 -0.402700 1.959800
H -0.482500 -0.402700 -1.959800
H 1.245800 -0.432600 1.466500
H 1.245800 -0.432600 -1.466500
H -0.542600 2.454200 0.937500
H -0.542600 2.454200 -0.937500
H 0.645800 -2.385800 0.000000
H -1.075400 -1.868000 0.000000",HF,STO-3G,-191.633939,QCISD,cc-pVDZ,-194.700573
C5H8_142290,C5H8,Cyclopentene,142290,0,Cs,1,0.0,1,38,13,calculated,CCD/cc-pVDZ,"C 0.320500 -1.189300 0.000000
C -0.082600 -0.338300 1.232900
C -0.082600 -0.338300 -1.232900
C -0.082600 1.076100 0.673600
C -0.082600 1.076100 -0.673600
H 1.418500 -1.319400 0.000000
H -0.134900 -2.194300 0.000000
H -1.094900 -0.603800 1.600000
H -1.094900 -0.603800 -1.600000
H -0.128000 1.972300 1.302400
H -0.128000 1.972300 -1.302400
H 0.610600 -0.470400 -2.083200
H 0.610600 -0.470400 2.083200",HF,STO-3G,-191.673659,QCISD,cc-pVDZ,-194.735327
C5H8_157404,C5H8,Spiropentane,157404,0,D2d,1,0.0,1,38,13,experimental,,"C 0.000000 0.000000 0.000000
C 0.000000 0.778700 1.260900
C 0.000000 -0.778700 1.260900
C -0.778700 0.000000 -1.260900
C 0.778700 0.000000 -1.260900
H 0.925500 1.302600 1.561100
H -0.925500 1.302600 1.561100
H -0.925500 -1.302600 1.561100
H 0.925500 -1.302600 1.561100
H -1.302600 -0.925500 -1.561100
H -1.302600 0.925500 -1.561100
H 1.302600 0.925500 -1.561100
H 1.302600 -0.925500 -1.561100",HF,STO-3G,-191.60487,QCISD,6-31+G**,-194.686891
C5H8_1574410,C5H8,"1,3-Pentadiene, (Z)-",1574410,0,Cs,1,0.0,1,38,13,calculated,CCSD(T)=FULL/6-31G*,"C 2.402200 0.160300 0.000000
C 1.106700 -0.215900 0.000000
C 0.000000 0.740700 0.000000
C -1.320500 0.451000 0.000000
C -1.958300 -0.911500 0.000000
H 2.691400 1.211900 0.000000
H 3.211200 -0.568200 0.000000
H 0.867700 -1.280800 0.000000
H 0.293200 1.794600 0.000000
H -2.019700 1.291300 0.000000
H -1.222900 -1.723100 0.000000
H -2.600700 -1.036500 0.883600
H -2.600700 -1.036500 -0.883600",HF,STO-3G,-191.604128,CCSD(T)=FULL,cc-pVTZ,-194.978455
C5H8_185944,C5H8,Bicyclo[2.1.0]pentane,185944,0,Cs,1,0.0,1,38,13,calculated,CCD/cc-pVDZ,"C -0.248700 -0.543500 0.770900
C -0.248700 -0.543500 -0.770900
C -0.248700 0.996100 0.785000
C -0.248700 0.996100 -0.785000
C 0.952700 -1.041300 0.000000
H -0.798900 -1.192400 1.459600
H -0.798900 -1.192400 -1.459600
H 0.615300 1.469800 1.285800
H 0.615300 1.469800 -1.285800
H -1.177700 1.424600 1.195800
H -1.177700 1.424600 -1.195800
H 1.884900 -0.459100 0.000000
H 1.090700 -2.128100 0.000000",HF,STO-3G,-191.630703,QCISD,cc-pVDZ,-194.687511
C5H8_2004708,C5H8,"1,3-Pentadiene, (E)-",2004708,0,Cs,1,0.0,1,38,13,calculated,CCD/6-31G*,"C -2.433400 0.748400 0.000000
C -1.417100 -0.128800 0.000000
C 0.000000 0.252200 0.000000
C 1.012700 -0.629900 0.000000
C 2.470900 -0.265800 0.000000
H -2.263300 1.824600 0.000000
H -3.471100 0.422800 0.000000
H -1.628700 -1.200800 0.000000
H 0.214400 1.324500 0.000000
H 0.785100 -1.699400 0.000000
H 2.606500 0.821900 0.000000
H 2.979400 -0.674900 0.883400
H 2.979400 -0.674900 -0.883400",HF,STO-3G,-191.604128,QCISD,6-31+G**,-194.72459
C5H8_311751,C5H8,Bicyclo[1.1.1]pentane,311751,0,D3h,1,0.0,1,38,13,calculated,CCSD(T)=FULL/aug-cc-pVTZ,"C 0.000000 0.000000 0.938600
C 0.000000 1.234800 0.000000
C 1.069400 -0.617400 0.000000
C -1.069400 -0.617400 0.000000
C 0.000000 0.000000 -0.938600
H 0.000000 0.000000 2.026400
H 0.000000 0.000000 -2.026400
H 0.905000 1.841900 0.000000
H -0.905000 1.841900 0.000000
H 1.142600 -1.704700 0.000000
H 2.047600 -0.137200 0.000000
H -2.047600 -0.137200 0.000000
H -1.142600 -1.704700 0.000000",HF,STO-3G,-191.615423,CCSD(T)=FULL,aug-cc-pVTZ,-195.008553
C5H8_591935,C5H8,"1,4-Pentadiene",591935,0,C2,1,0.0,1,38,13,calculated,CCSD(T)/6-31G*,"C 0.000000 0.000000 0.671600
C 0.000000 1.250000 -0.178100
C 0.000000 -1.250000 -0.178100
C 0.979900 2.169100 -0.179700
C -0.979900 -2.169100 -0.179700
H -0.886400 -0.009200 1.326500
H 0.886400 0.009200 1.326500
H -0.862400 1.376400 -0.839200
H 0.862400 -1.376400 -0.839200
H 0.939200 3.050800 -0.818300
H -0.939200 -3.050800 -0.818300
H 1.856600 2.071600 0.462700
H -1.856600 -2.071600 0.462700",HF,STO-3G,-191.594066,CCSD(T),6-31G*,-194.66282
C5H8_591957,C5H8,"1,2-Pentadiene",591957,0,C1,1,0.0,1,38,13,calculated,CCD/6-31G*,"C -1.455200 -1.074000 0.000000
C -1.401200 0.452100 0.000000
C 0.000000 1.023800 0.000000
C 1.106800 0.315200 0.000000
C 2.216100 -0.388000 0.000000
H -1.937500 0.844800 0.876500
H -1.937500 0.844800 -0.876500
H -0.955000 -1.483600 -0.884700
H -2.493900 -1.424000 0.000000
H -0.955000 -1.483600 0.884700
H 0.082400 2.113100 0.000000
H 2.698600 -0.693100 -0.926900
H 2.698600 -0.693100 0.926900",HF,STO-3G,-191.586402,QCISD,6-31G**,-194.690866
C5H8_591968,C5H8,"2,3-Pentadiene",591968,0,C2,1,0.0,1,38,13,calculated,CCD/6-31G*,"C 0.000000 0.000000 0.419100
C 0.000000 1.314500 0.416800
C 0.000000 -1.314500 0.416800
C -0.881600 2.166400 -0.464000
C 0.881600 -2.166400 -0.464000
H 0.676800 1.841000 1.093400
H -0.676800 -1.841000 1.093400
H -1.528500 2.814000 0.141600
H -0.277000 2.816900 -1.109100
H -1.516400 1.541700 -1.100300
H 1.528500 -2.814000 0.141600
H 0.277000 -2.816900 -1.109100
H 1.516400 -1.541700 -1.100300",HF,STO-3G,-191.59178,MP3=FULL,6-31+G**,-194.718365
C5H8_598254,C5H8,"1,2-Butadiene, 3-methyl-",598254,0,C2v,1,0.0,1,38,13,calculated,CCD/6-31G*,"C 0.000000 0.000000 2.251200
C 0.000000 0.000000 0.935900
H -0.927200 0.000000 2.823400
H 0.927200 0.000000 2.823400
C 0.000000 0.000000 -0.380800
C 0.000000 1.286700 -1.178000
C 0.000000 -1.286700 -1.178000
H 0.000000 2.161700 -0.520500
H 0.000000 -2.161700 -0.520500
H 0.885200 1.336200 -1.826900
H -0.885200 1.336200 -1.826900
H -0.885200 -1.336200 -1.826900
H 0.885200 -1.336200 -1.826900",HF,STO-3G,-191.591759,QCISD,6-31+G**,-194.70428
C5H8_627190,C5H8,1-pentyne,627190,0,Cs,1,0.0,1,38,13,calculated,CCSD(T)=FULL/aug-cc-pVDZ,"C 2.669100 0.169200 0.000000
C 1.462600 0.415300 0.000000
C 0.000000 0.648700 0.000000
C -0.809200 -0.667200 0.000000
C -2.322700 -0.396400 0.000000
H 3.728100 -0.021100 0.000000
H -0.269200 1.250000 0.888800
H -0.269200 1.250000 -0.888800
H -0.525600 -1.261100 0.887900
H -0.525600 -1.261100 -0.887900
H -2.896600 -1.339400 0.000000
H -2.620600 0.182500 0.893600
H -2.620600 0.182500 -0.893600",HF,STO-3G,-191.609318,CCSD(T)=FULL,cc-pVTZ,-194.955705
C5H8_627214,C5H8,2-Pentyne,627214,0,Cs,1,0.0,1,38,13,,,,,,,,,
C5H8_693867,C5H8,Ethenylcyclopropane,693867,0,Cs,1,0.0,1,38,13,experimental,,"C 1.454400 0.762400 -0.047600
C 1.459100 -0.758600 -0.102500
C 0.236300 -0.019800 0.422300
C -1.008200 0.006400 -0.368900
C -2.250800 -0.009200 0.116200
H 2.104900 1.233200 0.702700
H 1.406300 1.292800 -1.009000
H 1.414000 -1.218600 -1.099500
H 2.112700 -1.278100 0.612100
H 0.036800 -0.023900 1.503100
H -0.902300 0.137400 -1.454900
H -2.410700 -0.044700 1.202900
H -3.105300 0.013700 -0.574500",HF,STO-3G,-191.605829,CCSD(T)=FULL,aug-cc-pVTZ,-195.032691
C5H8_78795,C5H8,"1,3-Butadiene, 2-methyl-",78795,0,Cs,1,0.0,1,38,13,experimental,,"C 0.548500 1.749200 0.000000
C 0.000000 0.526600 0.000000
C 0.827300 -0.680000 0.000000
C 0.407300 -1.952500 0.000000
C -1.501300 0.346700 0.000000
H 1.607700 1.938600 0.000000
H -0.014200 2.666300 0.000000
H 1.866000 -0.399000 0.000000
H -0.626800 -2.249700 0.000000
H 1.061400 -2.806900 0.000000
H -1.986700 1.344900 0.000000
H -1.799500 -0.217300 0.908400
H -1.799500 -0.217300 -0.908400",HF,3-21G*,-192.880687,QCISD,6-31+G**,-194.724438
C5H9NO2_147853,C5H9NO2,Proline,147853,0,C1,1,0.0,1,62,17,calculated,CCSD=FULL/cc-pVDZ,"C -0.050300 0.149900 0.809400
C 0.921200 1.257200 0.333400
C 2.004800 0.496600 -0.483600
C 1.465200 -0.943300 -0.574000
N 0.730300 -1.076100 0.686700
C -1.358200 0.175600 0.001300
O -1.898400 1.170700 -0.421400
O -1.859200 -1.070100 -0.159400
H -0.358800 0.302500 1.860900
H 1.364200 1.773300 1.199800
H 0.382400 2.007400 -0.265200
H 2.968000 0.502800 0.053400
H 2.167800 0.940900 -1.479500
H 2.266000 -1.699000 -0.638400
H 0.817700 -1.055400 -1.473700
H 0.137000 -1.903800 0.706900
H -2.691300 -0.956700 -0.643200",HF,STO-3G,-393.71089,CCSD=FULL,cc-pVTZ,-400.580379
C5H9N_110598,C5H9N,Pentanenitrile,110598,0,Cs,1,0.0,1,46,15,calculated,CCD/6-31G*,"C 0.000000 0.405400 0.000000
C 1.420700 0.974900 0.000000
C 1.439000 2.504800 0.000000
C -0.003200 -1.132600 0.000000
N -2.451000 -2.110200 0.000000
C -1.365400 -1.690600 0.000000
H 2.465200 2.890100 0.000000
H -0.547500 0.767500 0.880500
H -0.547500 0.767500 -0.880500
H 1.962400 0.599200 0.880200
H 1.962400 0.599200 -0.880200
H 0.930000 2.903100 -0.886300
H 0.930000 2.903100 0.886300
H 0.527600 -1.515000 -0.881500
H 0.527600 -1.515000 0.881500",HF,STO-3G,-246.012924,QCISD,3-21G,-248.268297
C5H9N_18936179,C5H9N,"Butanenitrile, 2-methyl-",18936179,0,C1,1,0.0,1,46,15,calculated,MP3=FULL/6-31+G**,"C -1.526900 -0.287300 0.116500
N -2.597600 -0.680300 -0.090900
C -0.018100 1.640300 -0.150000
H -0.129500 1.670400 -1.232500
H -0.778500 2.279200 0.292300
H 0.958800 2.040100 0.110000
C 2.304600 -0.425900 0.075200
H 2.450200 -0.386200 1.154600
H 2.974200 -1.184800 -0.324200
H 2.604400 0.532600 -0.343400
C 0.857500 -0.769200 -0.267500
H 0.717700 -0.766900 -1.349400
H 0.630100 -1.776900 0.079100
C -0.155700 0.201700 0.360300
H -0.013100 0.197200 1.442900",HF,STO-3G,-246.011638,MP3=FULL,6-31+G**,-249.989477
C5H9N_630182,C5H9N,"Propanenitrile, 2,2-dimethyl-",630182,0,C3v,1,0.0,1,46,15,calculated,CCD/6-31G*,"C 0.000000 0.000000 -0.282400
C 0.000000 0.000000 1.198200
C 0.000000 1.463800 -0.773200
C 1.267700 -0.731900 -0.773200
C -1.267700 -0.731900 -0.773200
N 0.000000 0.000000 2.362500
H 0.000000 1.477600 -1.868900
H 1.279600 -0.738800 -1.868900
H -1.279600 -0.738800 -1.868900
H -0.888100 1.997900 -0.417900
H 0.888100 1.997900 -0.417900
H 2.174300 -0.229900 -0.417900
H 1.286200 -1.768100 -0.417900
H -1.286200 -1.768100 -0.417900
H -2.174300 -0.229900 -0.417900",HF,STO-3G,-246.012918,MP3=FULL,6-31+G**,-249.993838
C5H9N_694053,C5H9N,"1,2,3,6-Tetrahydropyridine",694053,0,C1,1,0.0,1,46,15,calculated,MP3=FULL/6-31+G**,"H -1.460200 2.060200 0.133800
C -0.808100 1.198700 0.057200
H 0.942100 2.354200 -0.097700
C 0.517400 1.359300 -0.052000
H 2.331400 0.376300 0.528200
H 1.859700 0.081900 -1.130400
C 1.468700 0.188800 -0.114300
H 0.637900 -1.101900 1.400700
H 1.365700 -1.973500 0.062700
C 0.763400 -1.102100 0.315900
H -2.318800 -0.187400 -0.572600
H -1.845100 -0.358300 1.100100
C -1.457400 -0.166100 0.095100
H -0.477300 -1.298200 -1.286900
N -0.562900 -1.260700 -0.278500",HF,STO-3G,-245.990958,MP3=FULL,6-31+G**,-249.966788
C5N4_24331097,C5N4,tetracyanomethane,24331097,0,Td,1,0.0,1,58,9,experimental,,"C 0.000000 0.000000 0.000000
C 0.856800 0.856800 0.856800
C -0.856800 -0.856800 0.856800
C -0.856800 0.856800 -0.856800
C 0.856800 -0.856800 -0.856800
N 1.527100 1.527100 1.527100
N -1.527100 -1.527100 1.527100
N -1.527100 1.527100 -1.527100
N 1.527100 -1.527100 -1.527100",HF,STO-3G,-401.853086,CCSD(T)=FULL,cc-pVTZ,-408.86459
C60_99685968,C60,Buckminsterfullerene,99685968,0,Ih,1,0.0,1,360,60,calculated,MP2=FULL/6-31G,"C 0.000000 1.249300 3.369600
C -1.188200 0.386100 3.369600
C -0.734300 -1.010700 3.369600
C 0.734300 -1.010700 3.369600
C 1.188200 0.386100 3.369600
C 2.335000 0.758700 2.624400
C 3.069300 -0.252100 1.852200
C 2.631300 -1.600200 1.852200
C 1.443100 -1.986300 2.624400
C 0.708800 -2.997000 1.852200
C -0.708800 -2.997000 1.852200
C -1.443100 -1.986300 2.624400
C -2.631300 -1.600200 1.852200
C -3.069300 -0.252100 1.852200
C -2.335000 0.758700 2.624400
C -2.335000 2.008000 1.852200
C -3.069300 1.769400 0.602900
C -3.523200 0.372600 0.602900
C -3.523200 -0.372600 -0.602900
C -3.069300 -1.769400 -0.602900
C -2.631300 -2.372300 0.602900
C -1.443100 -3.235600 0.602900
C -0.734300 -3.465900 -0.602900
C 0.734300 -3.465900 -0.602900
C 1.443100 -3.235600 0.602900
C 2.631300 -2.372300 0.602900
C 3.069300 -1.769400 -0.602900
C 3.523200 -0.372600 -0.602900
C 3.523200 0.372600 0.602900
C 3.069300 1.769400 0.602900
C 2.631300 2.372300 -0.602900
C 2.631300 1.600200 -1.852200
C 3.069300 0.252100 -1.852200
C 2.335000 -0.758700 -2.624400
C 2.335000 -2.008000 -1.852200
C 1.188200 -2.841200 -1.852200
C 0.000000 -2.455100 -2.624400
C -1.188200 -2.841200 -1.852200
C -2.335000 -2.008000 -1.852200
C -2.335000 -0.758700 -2.624400
C -3.069300 0.252100 -1.852200
C -2.631300 1.600200 -1.852200
C -2.631300 2.372300 -0.602900
C -1.443100 3.235600 -0.602900
C -0.708800 2.997000 -1.852200
C -1.443100 1.986300 -2.624400
C -0.734300 1.010700 -3.369600
C -1.188200 -0.386100 -3.369600
C 0.000000 -1.249300 -3.369600
C 1.188200 -0.386100 -3.369600
C 0.734300 1.010700 -3.369600
C 1.443100 1.986300 -2.624400
C 0.708800 2.997000 -1.852200
C 1.443100 3.235600 -0.602900
C 0.734300 3.465900 0.602900
C -0.734300 3.465900 0.602900
C -1.188200 2.841200 1.852200
C 0.000000 2.455100 2.624400
C 1.188200 2.841200 1.852200
C 2.335000 2.008000 1.852200",HF,STO-3G,-2244.221245,MP2=FULL,6-31G,-2276.466746
C6F6_392563,C6F6,hexafluorobenzene,392563,0,D6h,1,0.0,1,90,12,calculated,CID/6-31G*,"C 0.000000 1.378600 0.000000
C 1.193900 0.689300 0.000000
C 1.193900 -0.689300 0.000000
C 0.000000 -1.378600 0.000000
C -1.193900 -0.689300 0.000000
C -1.193900 0.689300 0.000000
F 0.000000 2.700000 0.000000
F 2.338300 1.350000 0.000000
F 2.338300 -1.350000 0.000000
F 0.000000 -2.700000 0.000000
F -2.338300 -1.350000 0.000000
F -2.338300 1.350000 0.000000",HF,STO-3G,-812.618715,MP3=FULL,6-31+G**,-825.619815
C6H10O_108941,C6H10O,cyclohexanone,108941,0,Cs,1,0.0,1,54,17,calculated,CCD/6-311G*,"C 0.423400 -1.076000 0.000000
C -0.168200 -0.511000 1.283500
C -0.168200 -0.511000 -1.283500
C -0.168200 1.028600 1.265200
C -0.168200 1.028600 -1.265200
C -0.841000 1.574900 0.000000
O 1.308300 -1.899300 0.000000
H 0.397300 -0.914100 2.129700
H -1.204800 -0.872000 1.368500
H 0.397300 -0.914100 -2.129700
H -1.204800 -0.872000 -1.368500
H 0.869900 1.388600 1.309300
H -0.669300 1.409200 2.164000
H 0.869900 1.388600 -1.309300
H -0.669300 1.409200 -2.164000
H -0.806100 2.671900 0.000000
H -1.905100 1.294300 0.000000",HF,STO-3G,-304.131735,QCISD,6-31+G**,-309.013994
C6H10_110838,C6H10,cyclohexene,110838,0,C2,1,0.0,1,46,16,calculated,CCD/6-311G*,"C -0.005900 -0.669900 1.304500
C 0.005900 0.669900 1.304500
C 0.000000 1.502600 0.041800
C 0.000000 -1.502600 0.041800
C -0.379800 0.665400 -1.186100
C 0.379800 -0.665400 -1.186100
H -0.024000 -1.203400 2.256000
H 0.024000 1.203400 2.256000
H 0.994000 1.954100 -0.103500
H -0.994000 -1.954100 -0.103500
H -0.696600 2.344300 0.158000
H 0.696600 -2.344300 0.158000
H -1.460300 0.462800 -1.165600
H 1.460300 -0.462800 -1.165600
H -0.178600 1.228600 -2.106400
H 0.178600 -1.228600 -2.106400",HF,STO-3G,-230.261108,QCISD,6-311G*,-233.939262
C6H10_1120623,C6H10,"Cyclopentene, 3-methyl-",1120623,0,C1,1,0.0,1,46,16,calculated,CCD/6-31G*,"H -0.297400 2.218700 0.089200
C 0.101500 1.205200 0.085500
H 2.173600 1.579000 -0.387000
C 1.374100 0.876000 -0.160700
H 2.117900 -0.837800 0.923700
H 2.220600 -1.033000 -0.825900
C 1.601100 -0.613700 -0.022300
H 0.040500 -2.068300 0.589600
H -0.111800 -1.447100 -1.059900
C 0.161100 -1.172600 -0.031500
H -0.883700 -0.046900 1.516700
C -0.746500 -0.004700 0.422600
H -2.734800 0.837500 0.107600
H -2.672400 -0.932800 0.007200
H -2.033100 0.055000 -1.324400
C -2.127800 -0.010800 -0.233000",HF,STO-3G,-230.254446,QCISD,3-21G,-232.325985
C6H10_14596920,C6H10,"1,3-Hexadiene, (Z)-",14596920,0,Cs,1,0.0,1,46,16,calculated,QCISD/3-21G,"H -2.056100 1.264100 0.000000
C -1.229500 0.551900 0.000000
H 0.026500 2.199200 0.000000
C 0.000000 1.108300 0.000000
H 1.402800 -0.589400 0.000000
C 1.320200 0.490500 0.000000
H 3.428500 0.759300 0.000000
H 2.419500 2.308700 0.000000
C 2.447800 1.222400 0.000000
H -2.369800 -0.993200 0.869900
H -2.369800 -0.993200 -0.869900
C -1.709200 -0.873300 0.000000
H -1.209200 -2.969100 0.000000
H -0.053600 -1.974000 -0.887000
H -0.053600 -1.974000 0.887000
C -0.690000 -2.006300 0.000000",HF,STO-3G,-230.176593,MP3=FULL,6-31+G**,-233.931125
C6H10_1759815,C6H10,"Cyclopentene, 4-methyl-",1759815,0,C1,1,0.0,1,46,16,calculated,MP3=FULL/6-31+G**,"C 0.247400 2.105100 0.000000
C -0.371100 0.713800 0.000000
C 0.010200 -0.149000 1.226600
C 0.010200 -0.149000 -1.226600
C 0.010200 -1.554100 0.669500
C 0.010200 -1.554100 -0.669500
H -0.055800 2.669700 0.881500
H -0.055800 2.669700 -0.881500
H 1.335900 2.039700 0.000000
H -1.458900 0.815600 0.000000
H 1.003500 0.115500 1.602900
H 1.003500 0.115500 -1.602900
H -0.687700 -0.015700 2.053800
H -0.687700 -0.015700 -2.053800
H 0.050200 -2.435300 1.293400
H 0.050200 -2.435300 -1.293400",HF,STO-3G,-230.254335,MP3=FULL,6-31+G**,-233.962603
C6H10_20237347,C6H10,"1,3-Hexadiene, (E)-",20237347,0,Cs,1,0.0,1,46,16,calculated,QCISD/3-21G,"H -0.068000 3.962300 0.000000
H 1.408900 2.849900 0.000000
C 0.327400 2.952600 0.000000
H -1.558900 2.020900 0.000000
C -0.478200 1.878100 0.000000
H 1.080100 0.365700 0.000000
C 0.000000 0.504300 0.000000
H -1.896600 -0.380000 0.000000
C -0.820200 -0.562000 0.000000
H -0.858100 -2.496500 0.872100
H -0.858100 -2.496500 -0.872100
C -0.407100 -2.003900 0.000000
H 1.309400 -3.321000 0.000000
H 1.566700 -1.812400 -0.884800
H 1.566700 -1.812400 0.884800
C 1.096200 -2.249100 0.000000",HF,STO-3G,-230.18523,MP3=FULL,6-31+G**,-233.938319
C6H10_285585,C6H10,Bicyclo[3.1.0]hexane,285585,0,Cs,1,0.0,1,46,16,calculated,CCSD/cc-pVDZ,"C -0.180400 1.449900 0.000000
C -0.929600 -1.299600 0.000000
C 0.291400 0.635100 1.234000
C 0.291400 0.635100 -1.234000
C 0.291400 -0.818000 0.759400
C 0.291400 -0.818000 -0.759400
H -1.118300 -2.379400 0.000000
H -1.841300 -0.688200 0.000000
H -1.282600 1.538600 0.000000
H 0.222700 2.478000 0.000000
H -0.355200 0.803500 2.115700
H -0.355200 0.803500 -2.115700
H 1.322500 0.923100 -1.517500
H 1.322500 0.923100 1.517500
H 0.876200 -1.554400 1.323300
H 0.876200 -1.554400 -1.323300",HF,STO-3G,-230.260794,CCSD,cc-pVDZ,-233.919535
C6H10_5194503,C6H10,"2,4-Hexadiene, (E,Z)-",5194503,0,Cs,1,0.0,1,46,16,calculated,QCISD/3-21G,"C 0.268300 2.962300 0.000000
H 1.341000 2.750600 0.000000
H 0.041900 3.574200 0.880100
H 0.041900 3.574200 -0.880100
C 1.062700 -2.482000 0.000000
H 1.772300 -1.653400 0.000000
H 1.268600 -3.101100 -0.879900
H 1.268600 -3.101100 0.879900
C -0.362000 -2.020900 0.000000
H -1.108800 -2.813800 0.000000
C -0.808400 -0.748900 0.000000
H -1.887300 -0.591600 0.000000
C 0.000000 0.459200 0.000000
H 1.084300 0.359500 0.000000
C -0.528600 1.697100 0.000000
H -1.614500 1.801900 0.000000",HF,STO-3G,-230.190527,MP3=FULL,6-31+G**,-233.940866
C6H10_5194514,C6H10,"2,4-Hexadiene, (E,E)-",5194514,0,C2h,1,0.0,1,46,16,calculated,QCISD/3-21G,"C 1.128900 -2.975400 0.000000
C -1.128900 2.975400 0.000000
C 0.000000 0.726300 0.000000
C 0.000000 -0.726300 0.000000
C -1.114400 1.479900 0.000000
C 1.114400 -1.479900 0.000000
H 0.112000 -3.377100 0.000000
H -0.112000 3.377100 0.000000
H 1.650000 -3.367700 0.880200
H 1.650000 -3.367700 -0.880200
H -1.650000 3.367700 0.880200
H -1.650000 3.367700 -0.880200
H 0.973600 1.219600 0.000000
H -0.973600 -1.219600 0.000000
H -2.083700 0.979700 0.000000
H 2.083700 -0.979700 0.000000",HF,STO-3G,-230.193191,MP3=FULL,6-31+G**,-233.943031
C6H10_592427,C6H10,"1,5-Hexadiene",592427,0,C2,1,0.0,1,46,16,calculated,CCSD(T)=FULL/cc-pVDZ,"C -0.425500 0.645100 -0.310100
C 0.425500 -0.645100 -0.310100
C 0.425500 1.893800 -0.348200
C -0.425500 -1.893800 -0.348200
C 0.449300 2.835800 0.621200
C -0.449300 -2.835800 0.621200
H -1.095800 0.628700 -1.194600
H -1.075100 0.658500 0.586300
H 1.095800 -0.628700 -1.194600
H 1.075100 -0.658500 0.586300
H 1.075000 2.015300 -1.230200
H -1.075000 -2.015300 -1.230200
H 1.093800 3.720100 0.545700
H -0.182600 2.748600 1.515700
H -1.093800 -3.720100 0.545700
H 0.182600 -2.748600 1.515700",HF,STO-3G,-230.17452,CCSD(T)=FULL,cc-pVTZ,-234.217931
C6H10_6108618,C6H10,"2,4-Hexadiene, (Z,Z)-",6108618,0,Cs,1,0.0,1,46,16,calculated,QCISD/3-21G,"H -0.923100 2.597800 0.000000
C -1.090600 1.521300 0.000000
H 0.967800 1.222700 0.000000
C 0.000000 0.727000 0.000000
H -0.967800 -1.222700 0.000000
C 0.000000 -0.727000 0.000000
H 0.923100 -2.597800 0.000000
C 1.090600 -1.521300 0.000000
H 2.653100 -0.018700 0.000000
H 3.045200 -1.500400 0.879800
H 3.045200 -1.500400 -0.879800
C 2.528200 -1.102200 0.000000
H -2.653100 0.018700 0.000000
H -3.045200 1.500400 0.879800
H -3.045200 1.500400 -0.879800
C -2.528200 1.102200 0.000000",HF,STO-3G,-230.187547,MP3=FULL,6-31+G**,-233.938457
C6H10_693027,C6H10,1-Hexyne,693027,0,Cs,1,0.0,1,46,16,calculated,CCD/6-31G*,"C 1.275800 2.622400 0.000000
H 2.269600 3.085700 0.000000
H 0.737200 2.981100 0.886200
H 0.737200 2.981100 -0.886200
C 1.371700 1.095300 0.000000
H 1.941200 0.761800 0.879900
H 1.941200 0.761800 -0.879900
C 0.000000 0.416600 0.000000
H -0.574400 0.737600 0.879700
H -0.574400 0.737600 -0.879700
C 0.103400 -1.117800 0.000000
H 0.674700 -1.447600 0.879100
H 0.674700 -1.447600 -0.879100
C -2.300500 -2.302500 0.000000
H -3.264000 -2.765300 0.000000
C -1.210900 -1.778300 0.000000",HF,STO-3G,-230.189562,MP3=FULL,6-31+G**,-233.911977
